customer_id,customer_name,MonetaryScore,RecencyScore,FrequencyScore,RFMScore,Value
21075,Sarah Ferrell,2,5,1,8,Med
8393,William Perkins,2,5,1,8,Med
8466,Chad Cervantes,5,2,4,11,High
40274,Briana Walter,2,3,3,8,Med
28211,Carol Benson,5,1,5,11,High
40132,Isaiah King,4,2,4,10,High
15437,Cindy Thompson,2,5,1,8,Med
14531,Michele Young,1,5,1,7,Low
37998,Alyssa Campos,4,2,4,10,High
14966,Darren Pena,1,5,1,7,Low
42872,Kathryn Adams,4,4,2,10,High
12622,Gloria Davis,1,5,1,7,Low
10093,Paul Davis,5,1,5,11,High
1183,David Rogers,4,3,3,10,High
47962,Rhonda Jones,3,4,2,9,Med
35817,Debra Oconnell,5,1,5,11,High
32252,Matthew Ward,4,2,4,10,High
23004,Michael Garza,2,4,2,8,Med
11760,Kevin Murphy,5,2,4,11,High
35728,Dustin Young,4,2,4,10,High
32793,Aaron Cochran,5,2,4,11,High
20080,Jasmin Shaffer,2,5,1,8,Med
2543,Bonnie Peck,3,2,4,9,Med
13773,Dylan Brock,3,3,3,9,Med
872,Carol Beck,4,4,2,10,High
4946,Jonathon Hubbard,5,2,4,11,High
44819,Amanda Smith,3,3,3,9,Med
29676,Jerry Gilmore,3,3,3,9,Med
36816,Paige Wells,3,5,1,9,Med
17369,Sarah Moreno,4,2,4,10,High
40629,Richard Ryan,2,5,1,8,Med
34005,Mark Martin,2,3,3,8,Med
38821,Kristina Reed,5,2,4,11,High
41738,Donald Hernandez,3,3,3,9,Med
24628,Kevin Hampton,5,2,4,11,High
6877,Sally Garcia,3,1,5,9,Med
32302,Carmen Hamilton,2,5,1,8,Med
44308,Shawn Johnson,3,3,3,9,Med
8029,John Curtis,3,3,3,9,Med
22695,Virginia Leonard,4,4,2,10,High
33069,Scott Rogers,5,2,4,11,High
17537,Anna Price,3,4,2,9,Med
33435,Jeffrey Avila,2,4,2,8,Med
34292,Brian Hunter,1,5,1,7,Low
13147,Charles Castillo,1,4,2,7,Low
10901,Harold Cox,3,2,4,9,Med
11736,Kyle Dunn,1,4,2,7,Low
17819,Paul Sanchez,5,2,4,11,High
44984,Patrick Donaldson,4,3,3,10,High
30243,Daniel Brooks,3,3,3,9,Med
25670,Amy Cox,4,3,3,10,High
35067,Douglas Hall DDS,2,5,1,8,Med
48960,Tristan Martinez,1,5,1,7,Low
32318,Rebecca Wilson,3,3,3,9,Med
38027,Derek Greene,2,5,1,8,Med
42015,Elizabeth Fernandez,3,2,4,9,Med
49575,Savannah Clark,2,4,2,8,Med
12976,Thomas Ho,4,2,4,10,High
38833,Taylor Allen,1,5,1,7,Low
24604,Matthew Cruz,1,5,1,7,Low
41381,Jerry Jimenez MD,2,3,3,8,Med
7314,Calvin Shelton,2,4,2,8,Med
8723,Andrew Blackburn,4,3,3,10,High
18465,Andrew Koch,4,3,3,10,High
17547,Luis Chavez,1,5,1,7,Low
37469,Stephanie Rojas,3,4,2,9,Med
36525,Christine Jennings,1,5,1,7,Low
43987,Derrick Campbell,5,1,5,11,High
11935,Ryan Miller,2,4,2,8,Med
16995,Dennis Martin,3,3,3,9,Med
19410,Sarah Ryan,4,2,4,10,High
13109,Heidi Adkins,3,3,3,9,Med
17191,Joseph Miller,5,2,4,11,High
4722,Diana Cook,3,1,5,9,Med
22604,Kevin Pugh,1,5,1,7,Low
6769,Joshua Howe,5,1,5,11,High
45750,Krystal Miller,2,4,2,8,Med
32419,Joseph Hall,2,4,2,8,Med
24051,Michelle Swanson,4,2,4,10,High
17179,Evelyn Adams,4,2,4,10,High
43594,Michelle Collins,3,2,4,9,Med
30603,Nicole Carr,2,4,2,8,Med
9990,Kelly Decker,4,1,5,10,High
15117,Robert Green,3,2,4,9,Med
35948,Darryl Rios,1,5,1,7,Low
8090,Jasmine Rodriguez,1,5,1,7,Low
22504,Jeffrey Wade,3,4,2,9,Med
28402,Douglas Watts,1,4,2,7,Low
3588,Brandon Hernandez,3,4,2,9,Med
19315,David Little MD,2,4,2,8,Med
35663,Tina Brown,5,2,4,11,High
41804,Sean Clark,5,1,5,11,High
3451,Louis Martin,3,4,2,9,Med
10774,Robin Morris,1,5,1,7,Low
12456,Thomas Miller,2,4,2,8,Med
8732,Christine Lawson,4,3,3,10,High
21701,Julian Conner,1,5,1,7,Low
1791,Christopher Bradley,2,5,1,8,Med
49029,Eric Fernandez,4,3,3,10,High
45792,Adam Dickson,5,1,5,11,High
19875,Leslie Fry,2,5,1,8,Med
6330,William Miller,4,2,4,10,High
13221,Matthew Cox,2,3,3,8,Med
47835,Nicole Smith,3,2,4,9,Med
28645,Tammy Daniels,1,5,1,7,Low
48452,Christian Gonzalez,4,2,4,10,High
35470,Julie Watson,2,4,2,8,Med
32141,Jennifer Rice,1,4,2,7,Low
26537,Jason Osborne,2,3,3,8,Med
8923,Amanda Wright,2,4,2,8,Med
25748,Christopher King,1,5,1,7,Low
23625,Meghan Jacobs,3,4,2,9,Med
18037,Matthew Reyes,3,5,1,9,Med
12638,Gina Roy,1,3,3,7,Low
30901,Jennifer Mcconnell,4,3,3,10,High
10477,Cody Clark,3,3,3,9,Med
43534,Seth Hammond,5,2,4,11,High
21163,Brenda Bailey,2,4,2,8,Med
3296,Makayla Edwards DVM,1,4,2,7,Low
22415,Cory White,3,4,2,9,Med
45318,Emily Chen,5,2,4,11,High
33899,Susan Jimenez,2,3,3,8,Med
40269,Beth Marsh,3,5,1,9,Med
24448,Kelly Whitney,5,2,4,11,High
28962,Rebekah Blankenship,2,4,2,8,Med
32324,Edward Wilkins,4,2,4,10,High
23807,Michele Moore,1,5,1,7,Low
13014,Gregory Fischer,3,4,2,9,Med
23239,Michael Cantu,1,5,1,7,Low
17078,Theodore Lopez,2,4,2,8,Med
17349,Jamie Hurley,3,2,4,9,Med
17469,Brian Sharp,5,3,3,11,High
42022,Timothy Santiago,1,5,1,7,Low
48120,William Smith,4,3,3,10,High
19953,Michael Blevins,1,5,1,7,Low
33740,Cory Adams,3,2,4,9,Med
40465,Rebecca Solomon,5,1,5,11,High
4981,Cindy Solis,3,3,3,9,Med
43587,Ronald Best,3,2,4,9,Med
19123,Mark Bradford,1,2,4,7,Low
46837,Douglas Escobar,3,4,2,9,Med
9779,Julie Miller,2,4,2,8,Med
23231,Audrey Cooper,3,4,2,9,Med
7726,Kelly Miller,3,5,1,9,Med
14725,Mary Pearson,1,5,1,7,Low
36427,Kathleen Cain,3,2,4,9,Med
23089,Craig Smith DDS,3,4,2,9,Med
29169,Joseph Cooper,3,3,3,9,Med
2735,David Taylor,1,4,2,7,Low
48864,Ryan Howard,1,5,1,7,Low
13224,Karen Byrd,1,5,1,7,Low
28855,Julie Thompson,4,2,4,10,High
35084,Justin Lozano,3,3,3,9,Med
31462,Katherine Wilkinson,1,5,1,7,Low
23995,Samantha Page,1,5,1,7,Low
47400,Monica White,2,5,1,8,Med
22621,Debra Brock,2,5,1,8,Med
24892,Darrell Davis,4,2,4,10,High
22562,Gina Martin,4,2,4,10,High
45193,Angela Ball,1,4,2,7,Low
19577,Kathy Jones,1,3,3,7,Low
38796,Cesar Mayo,3,5,1,9,Med
30585,Angela Perez,2,5,1,8,Med
10256,Jason Wheeler,1,5,1,7,Low
31457,David Bryant,3,2,4,9,Med
46498,Roy Fernandez,1,5,1,7,Low
21915,Christopher Williams,5,2,4,11,High
20934,Laura Rivera,3,4,2,9,Med
11394,Jeffrey Mcneil,1,5,1,7,Low
37279,Christina Delgado,4,3,3,10,High
44136,Laura Esparza,2,5,1,8,Med
41903,Felicia Williams DDS,2,4,2,8,Med
29313,Randy Hill,1,5,1,7,Low
18722,Susan Roach,1,5,1,7,Low
43722,Ronald Ortega,3,4,2,9,Med
29728,Anna Whitaker,3,4,2,9,Med
42036,Charlotte Foster,5,2,4,11,High
16423,Kayla Brennan,3,5,1,9,Med
28492,Christine Adams,3,3,3,9,Med
40349,Gregory Harris,3,4,2,9,Med
602,Andrea Ramos,3,4,2,9,Med
12161,Jennifer Navarro,3,2,4,9,Med
6493,Jason Walters,1,5,1,7,Low
25683,Sabrina Peck,5,2,4,11,High
11707,Maurice Reyes,2,4,2,8,Med
18593,Ms. Donna Kim,5,1,5,11,High
37432,Chelsea Ward,3,5,1,9,Med
12448,Sean Martinez,1,5,1,7,Low
9894,Vanessa Myers DVM,5,2,4,11,High
18240,Molly Nicholson,2,5,1,8,Med
21991,Joseph Brown,3,3,3,9,Med
9989,Crystal White,1,5,1,7,Low
24170,Mariah Washington,4,2,4,10,High
19221,Stephanie Lopez,1,5,1,7,Low
47855,Patricia Salazar,4,3,3,10,High
39326,Aaron Yates,3,2,4,9,Med
9623,John Morris,4,2,4,10,High
47758,Adam Davis,1,5,1,7,Low
37132,Bradley Scott,1,5,1,7,Low
17973,Cameron Ali,3,3,3,9,Med
25966,Stephen Thompson,5,1,5,11,High
42293,Gabrielle Branch,4,2,4,10,High
17790,Michelle Brown,5,1,5,11,High
9489,Christopher Wright,3,4,2,9,Med
20101,Dylan Gregory,2,5,1,8,Med
35042,Nathan Stein,1,5,1,7,Low
139,Donald Davidson,1,5,1,7,Low
9281,Steven Moreno,5,1,5,11,High
30698,Micheal Douglas,1,3,3,7,Low
37654,Deborah Pace,1,4,2,7,Low
32686,Edward Lang,4,1,5,10,High
14619,Raymond Graves,2,5,1,8,Med
30154,Kimberly Williams,2,5,1,8,Med
20041,Karen Murray,3,3,3,9,Med
25864,Alfred Lopez,5,1,5,11,High
18601,Shawn Valentine DDS,3,4,2,9,Med
27780,David Rivera,3,3,3,9,Med
27199,Nathan Robinson PhD,1,5,1,7,Low
8211,Linda Bray,5,2,4,11,High
4033,Desiree Reed,4,3,3,10,High
44023,Jessica Vasquez,1,5,1,7,Low
38568,Lori Wells,4,3,3,10,High
4996,Christine Norton,3,4,2,9,Med
4309,Julie Mclaughlin,4,3,3,10,High
5354,Crystal Guzman,1,5,1,7,Low
36278,Emily Kent,3,4,2,9,Med
12239,Sharon Moore,1,5,1,7,Low
38335,Catherine Werner,3,3,3,9,Med
45735,Timothy Bautista,2,4,2,8,Med
25062,Douglas Fox,4,2,4,10,High
42193,Shelby Carpenter,2,4,2,8,Med
38043,Larry Kirby,1,5,1,7,Low
48971,Danielle Owen,5,1,5,11,High
42021,Paul Leonard,3,3,3,9,Med
40205,Taylor Boyd,2,2,4,8,Med
47908,Joseph Hall,5,1,5,11,High
19386,Hannah Moore,2,5,1,8,Med
29629,Cory Johnson,2,3,3,8,Med
39204,Steven West,5,2,4,11,High
8175,Brandon Nguyen,1,5,1,7,Low
12880,Mrs. Pamela Ford MD,3,2,4,9,Med
39267,Melissa Smith,2,4,2,8,Med
33422,Karl Berry,1,5,1,7,Low
37913,Angela Duncan,1,4,2,7,Low
13560,Denise Cook,2,4,2,8,Med
26576,Maria Lindsey,3,3,3,9,Med
39474,Chris Miller,3,3,3,9,Med
13873,Elizabeth Williams,5,1,5,11,High
376,Trevor Wiley,5,1,5,11,High
48046,Travis Soto,3,2,4,9,Med
33198,Kristin Ramirez,1,5,1,7,Low
47879,Robert Wilson,2,4,2,8,Med
7967,Taylor Arroyo,5,2,4,11,High
18568,Eugene Pitts,1,5,1,7,Low
3409,Melissa Riley,1,5,1,7,Low
31126,Mark Rodgers,1,5,1,7,Low
46026,Douglas Moody,3,4,2,9,Med
44186,Heather Greene,3,5,1,9,Med
43679,James Moody,1,5,1,7,Low
12717,Paige Boone,2,5,1,8,Med
28382,Dennis Chapman,1,5,1,7,Low
26572,Sarah Yates,3,4,2,9,Med
29508,Lisa Rodriguez,3,3,3,9,Med
49544,Linda Lynch MD,2,4,2,8,Med
25240,David Rodriguez,2,5,1,8,Med
14043,Michael Martinez,1,5,1,7,Low
11679,Michael Shaw,1,5,1,7,Low
16355,Nichole Reynolds,3,4,2,9,Med
41662,Victoria Flores,2,5,1,8,Med
19858,Michael Stein,1,5,1,7,Low
8538,Tina Holland,1,5,1,7,Low
1952,Steven Haynes,4,4,2,10,High
467,Justin Adkins,2,4,2,8,Med
9987,Jennifer Lowe,2,5,1,8,Med
21679,Emily Patel,1,5,1,7,Low
16190,Colleen Sharp,1,5,1,7,Low
16300,Manuel Gonzalez,1,5,1,7,Low
33965,Terry Meyer,2,5,1,8,Med
41690,Jennifer Taylor,1,5,1,7,Low
49872,Danny Lynch,1,5,1,7,Low
48503,Jennifer Goodwin,1,5,1,7,Low
37012,Allison Gonzalez,3,5,1,9,Med
5648,April Knox,2,4,2,8,Med
26932,Jessica Noble,1,5,1,7,Low
3796,Jeffrey Cook,1,5,1,7,Low
3615,Kenneth Hatfield,1,5,1,7,Low
29369,Michele Nelson,1,5,1,7,Low
32334,Michael Richard,5,2,4,11,High
132,Michael Avila,4,2,4,10,High
37959,Christopher Powers,5,1,5,11,High
7442,Tyler Brewer,5,1,5,11,High
6179,Christina Fisher,2,4,2,8,Med
44285,Cynthia Thompson,4,3,3,10,High
18991,Michael Carter,5,2,4,11,High
39955,Miranda Gordon,3,3,3,9,Med
48387,Stephanie Munoz,3,4,2,9,Med
25481,Michelle Gaines,2,4,2,8,Med
48673,David Smith,3,5,1,9,Med
3067,Jill Johnson,4,4,2,10,High
5162,Jessica Romero,1,5,1,7,Low
28569,Erica Simmons,2,5,1,8,Med
9246,Jeremy Morgan,1,5,1,7,Low
30705,Matthew Bishop,2,5,1,8,Med
14394,Brent Leon,1,5,1,7,Low
44832,Joseph Marshall DVM,3,3,3,9,Med
44690,Jeffery Woods,4,3,3,10,High
6271,Brandon Hayes,2,4,2,8,Med
6923,Mark Taylor,3,3,3,9,Med
3040,Amy Price,1,5,1,7,Low
3037,Janet Molina,1,5,1,7,Low
13272,Jason Horton,2,5,1,8,Med
40435,Timothy Cabrera,1,5,1,7,Low
31820,Walter Harris,1,5,1,7,Low
4847,Michelle Mcneil,4,2,4,10,High
4906,Deanna Collins,4,3,3,10,High
9553,Elizabeth Adams,1,5,1,7,Low
46845,Eileen Watson,4,3,3,10,High
24503,Alexander Simpson,1,5,1,7,Low
35081,Robert Brown,5,2,4,11,High
20408,Ashley Peters,2,5,1,8,Med
35912,Shannon Holland,1,5,1,7,Low
45731,Theresa Petty,1,5,1,7,Low
42230,Mrs. Ashley Perez,3,5,1,9,Med
22123,Monica Anderson,3,5,1,9,Med
24376,Mark Arroyo,1,5,1,7,Low
2252,Ronald Anderson,3,2,4,9,Med
10316,William Juarez,2,5,1,8,Med
35558,Shannon Walters,2,3,3,8,Med
26329,Ashley Bennett,2,4,2,8,Med
24664,Russell Anderson,1,5,1,7,Low
17572,Jennifer Shepard,1,5,1,7,Low
24112,Timothy Doyle,2,4,2,8,Med
43407,Frances Johnson,1,5,1,7,Low
5695,Christopher Reyes,1,5,1,7,Low
38156,Juan Anderson,3,5,1,9,Med
30464,Roy Obrien,3,4,2,9,Med
15964,Cheryl Wright,4,2,4,10,High
14372,Chelsea Thompson,1,5,1,7,Low
44601,Benjamin Shea,4,3,3,10,High
36689,John Roberts,2,5,1,8,Med
26510,Christina Cruz,1,5,1,7,Low
2814,Julie Lopez,1,5,1,7,Low
22836,Michael Miller,2,5,1,8,Med
28341,Rhonda West,1,5,1,7,Low
13084,Jack Campbell,1,5,1,7,Low
14122,Carl Kim,1,5,1,7,Low
47966,Lindsey Ray,1,5,1,7,Low
19444,Daniel James,1,5,1,7,Low
3512,Michael Black,1,5,1,7,Low
17760,Amanda Crawford,2,5,1,8,Med
16846,Jennifer Williams,1,5,1,7,Low
6587,Annette Rice,1,5,1,7,Low
38243,James Hayes,5,1,5,11,High
32280,Veronica Ramirez,1,5,1,7,Low
45018,Crystal Gregory,3,3,3,9,Med
27431,Raymond Howard,4,3,3,10,High
35926,Jacob Fisher,5,2,4,11,High
20615,David Clark,5,1,5,11,High
20361,Steven Glover,5,1,5,11,High
36108,Jessica Bernard,5,1,5,11,High
35045,Misty Baker,5,1,5,11,High
10404,Steven Johnston,2,3,3,8,Med
8692,Ronald Rhodes,5,1,5,11,High
4626,Troy Swanson,5,1,5,11,High
1973,Cynthia Brown,2,3,3,8,Med
47311,Jenna Jones,4,3,3,10,High
10429,Christina Tanner,1,5,1,7,Low
31482,William Fuentes,1,5,1,7,Low
23933,Anna Brown,4,2,4,10,High
9798,Katherine Keith,2,5,1,8,Med
22241,Michael Brown,5,1,5,11,High
10320,Bradley Pena,4,4,2,10,High
987,Cassandra Williams,3,3,3,9,Med
25889,Summer Mann,1,5,1,7,Low
9677,Amanda Tucker,1,5,1,7,Low
38052,Derek White,4,2,4,10,High
22735,Emily Erickson,5,1,5,11,High
1643,Angela Nguyen,2,3,3,8,Med
32388,Raymond Reynolds,5,2,4,11,High
35195,Justin Conley,4,2,4,10,High
24948,Kelli Palmer,3,2,4,9,Med
9794,Heidi Wilson,5,1,5,11,High
18494,Emily Velasquez,3,4,2,9,Med
15396,Dr. Ricardo Williams DVM,2,3,3,8,Med
7935,Katherine Ingram,3,4,2,9,Med
32253,Patrick Henry,3,2,4,9,Med
48296,Ian Smith,5,2,4,11,High
15872,Amy Glover,3,4,2,9,Med
3022,Gwendolyn Cunningham,4,2,4,10,High
21646,Benjamin Garcia,5,1,5,11,High
44730,Robert Barber,3,5,1,9,Med
26268,Hannah Martin,5,1,5,11,High
20022,Veronica Cole,5,2,4,11,High
11333,Gregory Schultz,4,2,4,10,High
20948,Jennifer Hubbard,1,5,1,7,Low
33392,Travis Wolfe,4,2,4,10,High
45513,Corey King,3,2,4,9,Med
31275,Jeffrey Turner,2,4,2,8,Med
38503,Leslie Smith,1,5,1,7,Low
5286,Melissa Glenn,2,5,1,8,Med
47708,Brian Cunningham,3,2,4,9,Med
1935,Kevin Stephens II,2,5,1,8,Med
15867,Dalton Brown,1,5,1,7,Low
17502,Kristina Thomas,2,5,1,8,Med
9093,Lisa Beard,1,5,1,7,Low
5241,Gina Pratt,1,3,3,7,Low
6336,Hannah Alexander,3,3,3,9,Med
2281,Victor Perez,4,4,2,10,High
42694,Robert Huerta,4,1,5,10,High
38045,Derrick Holloway,2,3,3,8,Med
36356,Holly Stevens,3,3,3,9,Med
42530,Matthew Walker,4,1,5,10,High
32566,Jesus Wang,4,2,4,10,High
41825,Katherine Hensley,4,2,4,10,High
15671,Arthur Key,2,4,2,8,Med
28789,Rebecca Adams,5,1,5,11,High
44667,Hannah Leonard,2,5,1,8,Med
45332,James Brennan,4,2,4,10,High
27116,Richard Walters,5,2,4,11,High
7062,Alisha Campbell,5,2,4,11,High
40984,Victoria Buck,4,3,3,10,High
27139,Rick Buchanan,5,2,4,11,High
48909,Manuel Chambers,4,2,4,10,High
49737,Michael Holland,4,3,3,10,High
24284,Trevor Crawford,4,1,5,10,High
16069,Joseph Gomez,5,1,5,11,High
41594,Joshua Ward,4,2,4,10,High
21185,Mariah Anderson,2,4,2,8,Med
36733,John Gomez,4,1,5,10,High
6752,Samuel Norris,3,3,3,9,Med
9478,Carlos Rodriguez,2,4,2,8,Med
45118,Jamie Ramos,3,2,4,9,Med
10131,Kristen Sanchez,3,4,2,9,Med
37804,Tracey Moss,5,1,5,11,High
8771,Theresa Williamson,2,5,1,8,Med
3988,Terry Rodriguez,4,2,4,10,High
15458,Erika Rodriguez,4,2,4,10,High
20328,Theresa Williams,3,4,2,9,Med
36774,Michael Chen,3,3,3,9,Med
49880,Michelle Molina,1,5,1,7,Low
39482,Kenneth Gutierrez,2,3,3,8,Med
25804,Thomas Wilson,3,4,2,9,Med
31224,Allison Durham,5,2,4,11,High
45946,Maria Poole,1,5,1,7,Low
34394,Michael Gates,3,4,2,9,Med
44491,Alec Elliott,1,5,1,7,Low
46394,Alexander Leblanc,1,5,1,7,Low
37842,Christopher Frank,1,5,1,7,Low
3139,Ashley Hamilton,2,5,1,8,Med
40121,Joshua Clark,2,5,1,8,Med
24845,David Meadows,3,3,3,9,Med
32353,Patricia Friedman,1,5,1,7,Low
35040,Susan Spencer,2,5,1,8,Med
32745,Kristin Johnson,1,5,1,7,Low
23406,Michael Ruiz,1,5,1,7,Low
12588,Emily Mills,1,5,1,7,Low
8497,Daniel Patrick,1,5,1,7,Low
24210,Melanie Johnson,3,3,3,9,Med
9461,James Morales,2,5,1,8,Med
27944,Amy Mejia,2,5,1,8,Med
40043,Jasmine Jackson,1,5,1,7,Low
11279,Christopher Perez,1,5,1,7,Low
15687,Craig Cruz,2,5,1,8,Med
13469,Brandon Ayala,3,5,1,9,Med
12535,Jason Oconnor,2,5,1,8,Med
12716,Daniel Sanchez,1,5,1,7,Low
40259,Charles Richardson,1,5,1,7,Low
17113,Joseph Burns,1,5,1,7,Low
16857,Dr. Michael Lewis,1,5,1,7,Low
41418,Dennis Morse,1,5,1,7,Low
43038,Monica Whitaker,2,5,1,8,Med
48388,Adam Woods,1,5,1,7,Low
15869,Ann Morrow,1,5,1,7,Low
11860,Danielle Cooper,1,5,1,7,Low
17018,Jerry Mendoza,4,2,4,10,High
30410,Melissa Kent,5,2,4,11,High
12904,Brandy Moore,5,2,4,11,High
16518,James Johnson III,4,2,4,10,High
14221,Michael Rush,5,1,5,11,High
16709,Anthony Stewart,1,5,1,7,Low
44283,Jennifer Graham,5,1,5,11,High
36784,David Whitney,3,2,4,9,Med
14234,Heidi West,5,1,5,11,High
25004,Rodney Adams,5,1,5,11,High
5792,Glenn Stewart,4,2,4,10,High
25171,Chad Davis,3,4,2,9,Med
14741,Mr. Brent Combs,2,4,2,8,Med
3387,Brian Wilson,4,2,4,10,High
41189,Marcia Oliver,4,2,4,10,High
8678,Julia Johnson,5,2,4,11,High
1558,Elizabeth Patterson,2,2,4,8,Med
940,Amy Peters,3,4,2,9,Med
30001,Eric Ryan,4,3,3,10,High
12745,Gregory Colon,5,1,5,11,High
41993,Robert Bailey,5,1,5,11,High
22584,Priscilla Carey,4,1,5,10,High
41596,Elizabeth Flores DVM,4,1,5,10,High
121,Stephanie Davidson,3,4,2,9,Med
25175,Leonard Acevedo,3,2,4,9,Med
30514,Heather Berg,1,4,2,7,Low
1119,Kaitlyn Carter,5,2,4,11,High
26320,Tara Raymond,3,3,3,9,Med
24606,Rebecca Cooper PhD,3,3,3,9,Med
47977,Rachel Reed,2,5,1,8,Med
18111,Rebekah Faulkner,5,1,5,11,High
47675,Austin Wang,2,5,1,8,Med
13329,Chad Gordon,1,5,1,7,Low
19035,Krista Ball,4,1,5,10,High
20910,Kathy Hayes,5,1,5,11,High
17314,Mr. Aaron Acosta,5,2,4,11,High
9882,Brad Brown,5,1,5,11,High
19968,Sean Nichols,2,1,5,8,Med
21967,Michael Romero,2,5,1,8,Med
36252,Meghan Murphy,3,2,4,9,Med
10998,Pamela Campbell,4,2,4,10,High
33138,Sarah Brown,1,5,1,7,Low
48883,Anne Lee MD,5,1,5,11,High
2640,John Moss,1,4,2,7,Low
42201,Jeremy Snow,4,2,4,10,High
2064,Beth Woods,2,4,2,8,Med
21538,Sheila Meyer,1,5,1,7,Low
43564,Joseph Meza,4,3,3,10,High
36240,Jessica Duncan,2,5,1,8,Med
27232,Mr. Chad George II,5,1,5,11,High
23155,Andrea Rush,4,4,2,10,High
6670,Angela Allen,4,2,4,10,High
12701,Rebekah Blake,3,3,3,9,Med
43472,Joyce Gonzales,1,5,1,7,Low
36928,Andrea Peterson,4,3,3,10,High
5295,Matthew Perkins,3,2,4,9,Med
29100,Spencer Sutton,4,3,3,10,High
2351,Stephen Kelly,2,3,3,8,Med
3618,Andrew Phillips,3,3,3,9,Med
23327,Michael Murray,4,3,3,10,High
19144,Scott Glover,3,4,2,9,Med
610,Margaret Williams,2,5,1,8,Med
24312,Danielle Boone,5,1,5,11,High
42668,Kirk Shepard,2,4,2,8,Med
632,Samuel Morrow,5,2,4,11,High
42972,Dustin Scott,1,5,1,7,Low
39261,Christian Alvarez,2,5,1,8,Med
24851,Wendy Williams,4,2,4,10,High
20949,David Lindsey,4,2,4,10,High
42250,Michelle Keller,5,1,5,11,High
7954,Lisa Mcgee,4,4,2,10,High
36069,Alice Wright,2,3,3,8,Med
15484,John Jimenez,5,2,4,11,High
41056,Brian Ward,1,4,2,7,Low
8174,Robin Willis,4,2,4,10,High
37977,Carl Armstrong,4,2,4,10,High
33568,Robert Kelly,5,1,5,11,High
21630,Nicole Watts,4,1,5,10,High
2399,Mia Torres,5,2,4,11,High
49726,Monica Martin,5,1,5,11,High
44583,Todd Black,5,1,5,11,High
5158,Deborah Todd,3,3,3,9,Med
8377,Luis Scott,3,2,4,9,Med
36409,Lauren Snyder,2,4,2,8,Med
44619,Laura Peterson,5,1,5,11,High
16751,Richard Rodriguez,2,5,1,8,Med
29821,Kimberly Archer,5,1,5,11,High
25279,Brandon Scott,1,5,1,7,Low
41159,John Rich,3,4,2,9,Med
22957,Amber Davidson,4,3,3,10,High
3003,Shawn Leblanc,5,2,4,11,High
31268,Anthony Steele,5,2,4,11,High
5416,Jeffery Mccormick,1,4,2,7,Low
7583,Nicole Valentine,5,1,5,11,High
43090,Maria Williams,1,5,1,7,Low
24462,Jody Rodriguez,5,1,5,11,High
29416,Jason Barber,1,5,1,7,Low
14493,Alan Rogers,2,4,2,8,Med
21144,Jessica Hunt,5,1,5,11,High
37343,Samuel Kelly,1,5,1,7,Low
22657,Michael Kim,4,4,2,10,High
27385,Bridget Ward,3,3,3,9,Med
37504,Michael Schmitt,3,3,3,9,Med
24594,Aaron York,3,2,4,9,Med
14003,Jessica Singh,2,3,3,8,Med
23592,Michele Clark,1,4,2,7,Low
49811,Danielle Foley,2,5,1,8,Med
26667,Matthew Watkins,5,2,4,11,High
27920,Christopher Walsh,3,3,3,9,Med
40312,Earl Shea,4,3,3,10,High
16440,Alan Lewis,3,5,1,9,Med
49274,William Miller,3,3,3,9,Med
35801,Nicholas Carroll,2,5,1,8,Med
48582,Jennifer Barton,2,4,2,8,Med
49177,Kevin Nguyen,2,2,4,8,Med
16031,Michael Mcguire,3,4,2,9,Med
47773,Daniel Mann,5,1,5,11,High
47768,Matthew Solis,5,1,5,11,High
10850,John Robertson,2,5,1,8,Med
5309,Christina Oconnor,5,1,5,11,High
11544,Connie Rodriguez,2,4,2,8,Med
6577,Chad Patterson,2,5,1,8,Med
31814,Dylan Carpenter,5,1,5,11,High
6292,Jeanette Watson,3,2,4,9,Med
48600,Amber Daugherty,5,1,5,11,High
24840,Jessica Cantrell,1,5,1,7,Low
41977,Paul Morgan,3,3,3,9,Med
2535,Kayla Buchanan,2,5,1,8,Med
37940,Michael Butler,2,4,2,8,Med
17885,Bob Patel,5,1,5,11,High
6437,Diana Evans,5,2,4,11,High
41379,Rachel Huang,5,1,5,11,High
44163,Tracy Barton,3,2,4,9,Med
10699,Crystal Norton,3,2,4,9,Med
9613,Jennifer Dunlap,5,1,5,11,High
36615,Randall Roth,3,3,3,9,Med
40379,Christopher Carter,4,2,4,10,High
2011,Matthew Walter,1,5,1,7,Low
42754,Virginia Carter,4,3,3,10,High
35214,Miss Tiffany Burke,5,1,5,11,High
14015,David Cherry,5,1,5,11,High
24374,Erika Smith,3,3,3,9,Med
2867,Carrie Friedman,4,2,4,10,High
29087,Kenneth Saunders,5,1,5,11,High
48034,Nathan Rubio,4,3,3,10,High
2229,Willie Davis,3,3,3,9,Med
27422,Lisa Strong,3,4,2,9,Med
19705,Thomas Ali,5,2,4,11,High
7408,Veronica Vaughn,4,3,3,10,High
25106,Bryan Irwin,3,2,4,9,Med
35568,Haley Kelly,3,3,3,9,Med
786,Jason Watkins,5,1,5,11,High
19822,Mrs. Dawn Caldwell,4,3,3,10,High
7769,Erica Palmer,1,5,1,7,Low
39661,Stephanie Wade,1,5,1,7,Low
28144,Lindsay Morse,5,1,5,11,High
8895,Samuel Gonzalez,4,2,4,10,High
20701,Destiny Bowman,5,2,4,11,High
43659,Christina Cruz,1,5,1,7,Low
