customer_id,customer_name,customer_age,gender,order_count,orders_returned,total_churn,tenure_days,average_total_per_cart,total_qty_purchased,total_spent_historic
8029,John Curtis,46,Male,5,3.0,0,1133,448.6,17,12555
22695,Virginia Leonard,48,Male,4,0.0,0,1100,257.75,9,15016
33069,Scott Rogers,56,Female,7,1.0,0,1100,295.85714285714283,15,20057
17537,Anna Price,64,Male,4,1.0,0,994,250.75,12,13116
33435,Jeffrey Avila,45,Female,4,2.0,0,1022,207.5,14,9288
34292,Brian Hunter,25,Female,3,1.0,0,545,339.3333333333333,4,6766
13147,Charles Castillo,56,Female,4,0.0,0,975,205.75,14,7195
10901,Harold Cox,22,Male,7,2.0,7,846,224.85714285714286,20,14710
11736,Kyle Dunn,23,Female,4,1.0,0,816,240.25,14,5968
17819,Paul Sanchez,54,Male,7,2.0,0,1142,226.57142857142858,23,25727
44984,Patrick Donaldson,38,Male,5,1.0,0,907,349.8,15,16090
30243,Daniel Brooks,21,Female,5,3.0,0,1232,153.8,13,12026
25670,Amy Cox,62,Male,5,1.0,0,991,248,17,16117
35067,Douglas Hall DDS,46,Female,3,2.0,3,118,97,8,9966
48960,Tristan Martinez,36,Female,2,1.0,0,0,154,5,7179
32318,Rebecca Wilson,22,Male,5,1.0,0,904,237,13,13973
38027,Derek Greene,47,Female,3,1.0,0,1211,235,10,8946
42015,Elizabeth Fernandez,39,Male,6,4.0,0,1231,170,13,12357
49575,Savannah Clark,37,Female,4,0.0,4,493,277.75,14,10357
12976,Thomas Ho,19,Female,6,2.0,0,1026,130,23,18336
38833,Taylor Allen,54,Female,3,2.0,0,923,291.3333333333333,15,6938
24604,Matthew Cruz,62,Male,1,0.0,0,0,131,5,1623
41381,Jerry Jimenez MD,51,Male,5,3.0,0,695,261.8,18,10262
7314,Calvin Shelton,51,Female,4,1.0,0,949,177.5,10,10015
8723,Andrew Blackburn,60,Female,5,2.0,0,1144,268.8,19,18702
18465,Andrew Koch,38,Male,5,2.0,0,624,175,19,18187
46837,Douglas Escobar,31,Female,4,2.0,0,747,238.75,11,11947
9779,Julie Miller,50,Female,4,3.0,0,591,160,8,10937
23231,Audrey Cooper,47,Male,4,1.0,0,931,387.5,11,13280
7726,Kelly Miller,55,Male,3,2.0,0,805,326.3333333333333,11,11833
14725,Mary Pearson,58,Male,3,0.0,0,437,177.33333333333334,10,5159
36427,Kathleen Cain,36,Female,6,2.0,0,1197,224.16666666666666,22,13285
23089,Craig Smith DDS,52,Female,4,2.0,4,722,323.25,10,14387
29169,Joseph Cooper,52,Female,5,1.0,0,680,227.2,17,14296
2735,David Taylor,65,Male,4,2.0,0,973,221,16,6897
48864,Ryan Howard,65,Female,3,2.0,0,1185,176.66666666666666,10,6217
13224,Karen Byrd,52,Male,2,0.0,0,841,329,5,3966
28855,Julie Thompson,69,Male,7,4.0,0,791,271,22,18971
35084,Justin Lozano,68,Male,5,1.0,0,878,322.4,18,11438
31462,Katherine Wilkinson,47,Male,2,2.0,0,489,272,4,4463
45734,Jordan Brown,37,Male,5,0.0,0,473,292.6,15,14572
37410,Patrick Smith,62,Male,9,4.0,0,1060,102.33333333333333,24,22274
30964,Joe Miller PhD,23,Female,5,1.0,5,726,288.4,18,13512
13420,Ernest Lopez,18,Male,7,4.0,0,904,240,23,17712
35324,Donald Hill,54,Female,7,2.0,0,809,229.57142857142858,20,21874
13267,Melissa Simpson,55,Female,5,1.0,0,1209,205.2,15,8127
14997,Tina Hernandez,33,Male,7,5.0,0,987,187.14285714285714,25,17517
21771,Jessica Kelly,44,Female,4,1.0,0,683,260.25,15,13641
9473,Timothy Barrett,23,Female,6,3.0,0,998,291.3333333333333,17,13255
45926,James Perry,66,Male,3,2.0,0,1047,377.6666666666667,7,12723
31721,Jennifer Davis,19,Male,5,2.0,0,1048,403.8,19,11345
43817,Margaret Curry,53,Male,5,3.0,5,756,232,15,13462
23102,Sierra Marquez DVM,64,Male,5,2.0,0,903,259.6,14,11263
30891,Wanda Martin,67,Male,7,3.0,0,1105,205.57142857142858,20,18521
26215,Deborah Rogers,63,Female,6,3.0,0,1105,299.6666666666667,17,12984
12608,Robert Gonzalez,40,Female,2,1.0,0,448,269.5,6,7819
32008,Karen Day,49,Male,5,2.0,0,905,211.6,21,8582
39342,Anthony Cross,55,Female,4,1.0,0,551,135.25,14,6038
40976,Austin Mitchell,50,Female,7,2.0,0,937,328.2857142857143,18,18401
14739,Jeffrey Bell,27,Female,9,2.0,0,857,284.6666666666667,28,20973
14332,Linda Williams,31,Female,10,3.0,0,789,207.8,36,25690
31898,Christopher Kennedy,54,Female,6,1.0,0,781,236.66666666666666,17,13579
35610,Laura Glenn,70,Male,2,0.0,0,225,338.5,4,2514
33548,Isaac Patton,67,Male,4,4.0,0,582,303.5,10,13551
1309,Mary Simmons,66,Male,4,3.0,4,405,192.75,16,11980
5294,Sean Trevino,31,Female,7,2.0,0,1013,299.2857142857143,18,16769
28738,Jeffrey Torres,62,Male,5,1.0,0,1163,176.4,10,14363
43030,Christopher Richardson,18,Male,3,1.0,3,1036,360.3333333333333,13,9156
28747,Patricia Anderson,21,Male,3,0.0,3,1002,328.3333333333333,7,5982
8408,Jacqueline Austin,23,Female,3,1.0,3,794,252.33333333333334,13,8215
28989,David Gonzalez,24,Female,8,2.0,0,1181,320.375,23,15837
10245,Hannah Silva,46,Male,9,3.0,0,863,176.44444444444446,30,22473
48557,Vickie Hendrix,57,Male,5,2.0,5,1099,323.2,8,18026
37544,Charles Hodge,57,Female,5,2.0,0,1191,350.8,14,14954
4307,Peter Jenkins,34,Female,10,2.0,10,1215,233.9,29,29988
3840,James Cobb,43,Female,6,3.0,6,779,320.8333333333333,16,16512
32791,Andrew Rojas,44,Male,6,3.0,0,1184,340.3333333333333,16,17964
11011,Christine Harris,54,Female,1,0.0,0,0,76,4,3963
5932,David Huang,37,Female,7,1.0,0,1166,294.7142857142857,23,11922
26160,Alexis Gordon,47,Female,4,0.0,0,764,221.25,11,9979
34552,Eugene Gonzales,68,Female,4,2.0,0,832,245.75,8,8136
24165,Jacob Friedman,19,Female,4,2.0,4,870,142.25,10,6929
1144,Amy Schultz,68,Female,1,,0,0,488,4,4869
20861,Megan Pham,24,Female,6,3.0,0,1216,258.6666666666667,14,18812
4102,Stephen Dudley,21,Male,2,1.0,0,737,136.5,3,7007
25505,Mary Ellis,26,Male,6,1.0,0,1150,216.66666666666666,23,19588
38931,Stuart Stanton,18,Male,5,3.0,5,855,300,11,12153
35471,Cathy Turner,65,Male,3,0.0,0,349,203,9,9901
37909,William Alexander,55,Female,4,1.0,0,1261,260.25,10,8716
14435,Randy Wheeler,37,Male,8,3.0,0,883,269.75,32,25160
12430,Scott Cherry,54,Male,2,0.0,0,385,241.5,3,5190
20976,Shawn Gallagher,44,Female,4,1.0,0,1178,303.5,10,11701
8071,Michelle Mitchell,50,Male,2,0.0,0,565,158.5,8,4306
22103,Stephen Sawyer,30,Male,6,4.0,0,888,217.83333333333334,20,13442
44919,Cody Thornton,45,Male,3,,0,764,306.3333333333333,7,6702
36864,Christopher Curtis,63,Male,2,2.0,0,149,306,6,2698
37684,Christina Welch,24,Female,9,6.0,0,1086,295.1111111111111,35,18284
28978,Phillip Ibarra,25,Female,3,1.0,0,905,116.66666666666667,9,10883
45557,Monica Hancock,47,Female,6,3.0,6,1054,307.3333333333333,21,18654
9812,Denise Greer,46,Female,1,,0,0,348,5,4807
31429,John Townsend,35,Male,4,2.0,4,789,330.5,13,12659
31106,Nicolas Walker Jr.,29,Female,5,0.0,0,739,238.8,10,14859
9665,Angela Rivera,51,Female,5,0.0,5,580,256,10,18422
12534,Denise Mccarthy,54,Female,3,1.0,0,1212,358,5,6743
1936,Erica Zamora,31,Female,4,1.0,4,465,293.5,10,9102
26916,Robert Johnson,24,Male,3,1.0,3,402,320,5,8637
44568,Anthony Rocha MD,36,Female,4,2.0,4,832,278.5,11,11284
12612,Thomas Richard,56,Female,4,2.0,0,941,236,10,13219
5970,Jerome Bridges,69,Male,8,3.0,0,1194,277,24,21757
40847,Thomas Barnett,43,Female,5,2.0,0,641,211,18,10199
3533,Jessica Barnes,34,Male,3,2.0,0,971,276.3333333333333,8,7017
24897,Lisa Murphy,26,Male,6,3.0,6,1048,221.66666666666666,14,13448
47483,Lance Kelly,50,Male,8,3.0,8,1007,228.75,20,15632
10577,Chad Jones,35,Female,7,2.0,7,1097,258.2857142857143,21,14571
15013,John Zuniga,56,Male,6,2.0,0,1047,184.83333333333334,23,12269
48212,Lisa Terry,40,Female,5,1.0,5,1134,293,16,16604
26756,Alexander French,49,Male,6,4.0,6,1039,331.6666666666667,17,20753
28963,Pamela Crawford,22,Female,3,3.0,3,600,213.66666666666666,11,11159
39140,Michele Fisher,31,Female,4,1.0,0,693,228.25,13,13077
5834,Sean English,36,Female,5,1.0,0,939,260.2,15,11846
2978,Alisha Thomas,44,Male,4,1.0,0,398,278.25,10,11318
49817,Emily Moore,49,Male,7,3.0,0,879,171.85714285714286,17,22593
23197,Jaime Smith,68,Male,11,6.0,11,1099,273.54545454545456,41,23020
8258,Jennifer Johnson,52,Male,7,1.0,7,633,170.28571428571428,16,19776
28056,Donald Brown,41,Male,5,1.0,0,642,278.8,18,12665
23892,Casey Morris,49,Female,6,2.0,0,739,172.66666666666666,20,14245
20627,Michael Terry,33,Male,4,4.0,4,736,174.5,8,6087
30538,Michael Gibson,44,Male,6,3.0,0,1276,254,18,19075
37513,Devin Rhodes,64,Male,4,0.0,4,924,198,12,11612
19555,Michael Clark,40,Male,2,0.0,2,1066,356.5,6,6789
14537,Carrie Bartlett,30,Male,7,3.0,7,887,259.14285714285717,24,19030
34984,Lisa Santiago,18,Female,7,3.0,0,1247,224.85714285714286,25,23853
37336,Michaela Mendoza,66,Female,8,3.0,0,1222,257.5,28,22569
24242,Mary Hernandez,36,Male,5,2.0,0,1077,266.8,11,13880
10733,Heather Daniels,59,Female,3,1.0,0,818,412.6666666666667,7,1944
42350,Michael Wheeler,18,Female,3,2.0,0,1230,314.6666666666667,7,7201
10286,Tiffany Shah,23,Female,4,1.0,0,731,79.5,11,15252
29119,Juan Brown,42,Male,3,1.0,3,203,296.3333333333333,4,8549
41256,David Washington,36,Female,4,3.0,0,635,183.75,14,11632
2593,Ashley Suarez,63,Female,5,2.0,5,1113,208.2,15,13621
7309,Tammy Parker,67,Male,4,4.0,0,1028,310.5,9,10928
33522,Michael Rowe,39,Male,7,3.0,0,1045,238.71428571428572,22,13590
35922,Karen Morris,62,Male,10,5.0,0,1186,241.4,25,30454
25267,Emily Bowman,57,Female,3,0.0,0,908,309.3333333333333,9,8204
38563,Timothy Ferguson,52,Female,6,2.0,0,1236,268,17,12035
44043,Julia Kennedy,68,Male,5,2.0,0,773,336.8,8,8626
33215,Caleb Koch,39,Male,4,0.0,0,578,219,14,11506
32050,Erika Wiley,35,Male,5,3.0,5,527,328.4,10,12119
19578,Natasha Higgins,66,Male,2,2.0,0,819,73.5,5,6306
14058,Kyle Rangel,33,Female,3,2.0,0,676,351.3333333333333,11,4725
6662,Andrea Sanchez,18,Male,11,4.0,11,1179,281.45454545454544,35,26035
49057,Rachel Fleming,33,Female,3,1.0,0,158,312.3333333333333,7,6231
8553,Grace Clark,42,Male,3,2.0,0,540,284.3333333333333,11,4028
24719,Sue Johnson,33,Female,4,0.0,0,384,212.5,14,11417
17047,Victoria Baker,48,Male,10,5.0,0,1034,286.1,28,29850
36023,Matthew Williams,22,Female,6,2.0,0,892,263.8333333333333,17,11256
2276,Michael Walker Jr.,31,Male,5,0.0,5,824,304.2,13,10259
23694,Christopher Nguyen,54,Female,8,3.0,0,1051,270.875,23,23886
40961,Anita Newton,23,Female,9,1.0,0,870,208.33333333333334,26,20850
47046,Thomas Hall,54,Male,7,4.0,0,1046,243.85714285714286,22,15698
13320,Sharon Barnett,29,Female,2,1.0,2,483,198,7,2767
7323,Gabriella Smith,46,Female,8,3.0,8,1282,260.875,26,23442
1723,Denise Kelly,34,Male,3,1.0,0,864,337.3333333333333,8,9298
5879,Kyle Kirby,30,Male,4,1.0,0,932,283,14,14663
37943,Jason Lin,25,Male,5,2.0,0,985,283,13,11626
16064,Deborah Sullivan,64,Female,7,1.0,0,1061,215.28571428571428,19,20231
48385,Alexis Ryan,38,Male,3,1.0,0,416,404.6666666666667,8,6550
14759,Ashley Ramirez,33,Male,7,1.0,7,1238,198.14285714285714,19,23505
11869,Melissa Montgomery,56,Female,6,3.0,6,933,269.6666666666667,19,10869
3100,Danielle White,34,Male,6,2.0,6,1032,258.5,17,17647
31028,Linda Lindsey,42,Female,4,2.0,0,1024,116.75,11,7858
29419,Melissa Dickerson,54,Male,4,2.0,0,1059,208.75,17,12900
45523,Joshua Barnes,56,Male,6,2.0,0,1186,221.5,21,18658
26241,Jake Anderson,59,Male,2,2.0,2,1175,64,4,4799
20758,Jennifer Lawrence,19,Female,7,5.0,7,825,302.57142857142856,21,23165
46140,James Hubbard,53,Male,5,2.0,0,1152,298.2,21,6743
46197,Bradley Moore,27,Female,8,4.0,0,985,226.5,34,22509
15128,Joshua Drake,32,Male,4,2.0,4,739,202.5,11,10829
15324,Robert Decker,54,Male,13,7.0,0,1032,319.0769230769231,37,31419
27655,Richard Ortega,58,Male,5,3.0,0,844,225,16,18365
49655,Joshua Rosales,42,Female,7,3.0,0,1034,268.2857142857143,22,24582
27324,Lindsey Cisneros,66,Male,6,2.0,0,1266,244.5,21,10919
10692,Michael Wall,27,Female,3,1.0,0,202,300.3333333333333,11,4164
15438,Charles Mueller,42,Female,6,3.0,0,871,156.66666666666666,16,11622
21230,Jasmine Schneider,28,Male,3,1.0,0,499,281.6666666666667,8,10067
18875,Sarah Munoz,53,Female,3,2.0,3,292,181.66666666666666,10,13771
24612,Craig Kelly,19,Female,3,3.0,0,501,248.66666666666666,8,8269
44546,Michael Todd,33,Male,4,2.0,4,462,253,11,10529
13401,Richard Adams,26,Male,3,0.0,0,99,198,13,8207
9237,Emily Gutierrez,43,Male,3,0.0,0,984,179,6,6568
6449,Sharon Spencer,49,Female,4,2.0,0,478,311.25,12,6774
20856,Joseph Bautista,53,Male,3,0.0,3,722,208,3,8936
313,Matthew Orr,58,Female,4,1.0,0,1122,282.75,12,12950
7835,Dustin Huang,33,Male,8,4.0,0,694,225.5,29,22008
40666,Juan Mitchell,59,Male,3,0.0,0,535,233.66666666666666,9,9631
10329,Karen Cox,48,Female,8,4.0,0,1058,310.625,22,19153
3439,Daniel Olson,49,Male,7,3.0,0,1098,249.14285714285714,27,14834
28171,Jamie Harris,22,Male,5,2.0,0,738,204,17,10079
4136,Bonnie Washington,60,Male,2,0.0,2,926,221,6,7741
21205,Crystal Nguyen,69,Female,3,1.0,0,1293,349.3333333333333,13,9883
17539,Taylor Lloyd,36,Male,5,1.0,0,839,341.4,15,12088
13361,Benjamin Nelson,54,Male,4,0.0,0,142,382.75,10,11533
10752,Joshua Everett,42,Female,5,1.0,5,968,232,7,12640
14941,Benjamin Brady,38,Female,2,1.0,2,37,145.5,9,5251
15419,Daniel Lucas,53,Male,3,1.0,3,940,211.33333333333334,11,7558
43173,Debbie Collins,26,Female,4,1.0,0,1152,242,18,10254
44776,David Marshall,21,Male,1,1.0,0,0,43,5,4352
47592,Christopher Hoover,28,Female,8,4.0,8,995,313.625,27,22161
23328,Erin Schmidt,22,Female,4,2.0,0,963,293.25,9,8335
12582,Jeremy Dougherty,38,Female,5,3.0,5,286,133.8,18,15411
18302,James Garcia,38,Female,2,2.0,0,673,236,5,6190
17485,Gary Cruz,57,Female,7,2.0,0,974,252.71428571428572,24,13977
79,Kimberly Kelley,41,Male,6,3.0,0,1252,233,20,9338
6205,Anthony Bell,38,Female,8,6.0,0,928,251,26,13445
15341,Russell Porter,67,Female,4,2.0,0,836,174.75,9,10768
21759,Kelly Webb,48,Male,7,2.0,0,877,327.14285714285717,19,19826
39508,Daniel Wong,33,Male,1,1.0,0,0,370,3,527
25710,Cindy Mullins,36,Male,4,1.0,0,1167,249.75,14,9514
9908,Stephanie Garcia,30,Male,4,0.0,0,559,365,10,12758
4973,Ethan Sellers,39,Female,3,1.0,0,535,271.3333333333333,10,8365
1054,Sarah Flores,18,Male,4,1.0,4,648,155.25,12,11466
42135,Erica Watson,61,Male,5,2.0,0,991,332.6,18,11129
21950,David Alvarez,19,Female,3,0.0,0,304,203.66666666666666,6,9774
35889,Gregory Thomas,65,Female,3,3.0,0,1221,224,9,9439
33483,Stephanie Wilson,42,Female,4,1.0,0,551,292,10,7248
44307,James Jones,55,Male,5,2.0,0,801,260.8,16,10510
49609,Heather Fleming,32,Male,6,2.0,6,451,234.16666666666666,22,21251
14844,Samantha Russo,60,Female,3,1.0,0,994,307.6666666666667,10,5044
5917,Jennifer Cannon,40,Male,3,1.0,0,879,147.33333333333334,6,6523
49870,Michael Nelson,26,Female,3,3.0,0,568,184.33333333333334,6,10763
37621,Scott Murray,42,Male,2,,0,277,58,3,4135
43186,Carla Smith,67,Male,4,4.0,0,452,80.5,14,8841
29866,Shane Smith,34,Male,3,0.0,0,446,249.66666666666666,7,9738
42939,Tiffany Rivers,32,Female,6,3.0,0,872,149.66666666666666,17,14074
6488,Christine Adams,46,Female,5,3.0,0,1245,287.6,10,14488
40828,Eric Pierce,23,Female,5,1.0,5,930,237,13,9374
8954,Stephanie Moore,64,Male,3,2.0,0,358,123.66666666666667,7,7594
28830,April Davis,61,Male,7,1.0,0,936,146.71428571428572,25,25655
42168,Mrs. Natalie Brown,66,Male,5,0.0,0,1038,259.4,18,14075
31320,Renee Stewart,38,Female,2,,0,99,384,8,2484
39810,Edward Henderson,42,Female,3,1.0,0,230,295.6666666666667,7,5634
7149,Theresa Caldwell,68,Male,3,1.0,0,955,285,13,6373
28236,David Green,29,Female,2,0.0,0,191,318,3,2489
1332,Nathan Gray,37,Female,4,0.0,4,957,205,12,11275
49037,Warren Welch,19,Female,3,0.0,0,849,132.33333333333334,7,8261
26880,Ronald Flowers,66,Male,2,0.0,0,6,270,3,8865
21590,Monica Phillips,44,Female,1,0.0,0,0,349,2,1385
23995,Samantha Page,64,Male,2,0.0,0,531,356,8,5845
47400,Monica White,43,Female,3,3.0,0,1080,197.66666666666666,10,9599
22621,Debra Brock,57,Male,3,0.0,0,948,184.66666666666666,11,9147
24892,Darrell Davis,67,Female,6,3.0,0,1216,256,24,16661
22562,Gina Martin,36,Female,6,1.0,6,1108,339.1666666666667,13,15816
45193,Angela Ball,39,Male,4,2.0,0,1106,244.25,12,5523
19577,Kathy Jones,20,Male,5,2.0,0,710,155.2,10,7377
38796,Cesar Mayo,58,Male,3,2.0,3,1020,255.66666666666666,7,11429
30585,Angela Perez,48,Female,3,0.0,0,546,170,8,9236
10256,Jason Wheeler,43,Male,3,1.0,0,972,341.3333333333333,11,6816
31457,David Bryant,54,Female,7,2.0,0,1251,298.57142857142856,23,12127
46498,Roy Fernandez,44,Female,1,1.0,0,0,210,5,2839
21915,Christopher Williams,49,Male,7,2.0,0,839,305.7142857142857,27,25718
20934,Laura Rivera,64,Male,4,2.0,0,998,272.5,12,13007
11394,Jeffrey Mcneil,49,Female,3,2.0,0,678,348,9,6247
37279,Christina Delgado,35,Male,5,0.0,0,639,253.2,18,17877
44136,Laura Esparza,52,Male,3,0.0,0,300,124.33333333333333,4,8663
41903,Felicia Williams DDS,59,Male,4,1.0,0,764,157.25,13,8188
29313,Randy Hill,38,Male,2,1.0,2,944,61.5,3,6462
18722,Susan Roach,68,Female,2,2.0,0,68,41,6,6941
43722,Ronald Ortega,39,Female,4,0.0,0,1067,199.75,16,13321
29728,Anna Whitaker,53,Female,4,1.0,4,1243,216.5,14,12138
42036,Charlotte Foster,65,Female,6,3.0,0,932,315.3333333333333,21,19316
16423,Kayla Brennan,54,Female,3,2.0,3,857,177.66666666666666,13,11718
28492,Christine Adams,27,Female,5,1.0,5,1262,226.8,20,13158
40349,Gregory Harris,63,Male,4,1.0,4,567,189,11,13291
602,Andrea Ramos,44,Female,4,3.0,4,999,114,12,14620
12161,Jennifer Navarro,43,Female,6,1.0,0,898,184.16666666666666,18,13336
6493,Jason Walters,34,Female,3,1.0,3,409,288.6666666666667,11,6220
41662,Victoria Flores,49,Female,2,,0,405,140,7,8081
19858,Michael Stein,28,Male,1,0.0,0,0,481,3,789
8538,Tina Holland,48,Male,3,1.0,3,857,134.66666666666666,11,2832
1952,Steven Haynes,23,Female,4,2.0,0,620,212.5,16,15162
467,Justin Adkins,48,Female,4,1.0,0,632,175.25,10,10566
9987,Jennifer Lowe,53,Male,3,0.0,0,875,239.33333333333334,12,9791
21679,Emily Patel,63,Female,3,2.0,0,566,308.3333333333333,7,7177
16190,Colleen Sharp,38,Male,2,1.0,0,664,302,7,2025
16300,Manuel Gonzalez,32,Female,2,1.0,0,173,383.5,8,1333
33965,Terry Meyer,64,Female,3,1.0,0,1158,208,5,10381
41690,Jennifer Taylor,39,Female,2,2.0,0,742,171.5,4,2227
49872,Danny Lynch,32,Female,1,0.0,0,0,274,4,4609
48503,Jennifer Goodwin,19,Female,2,1.0,0,537,425,7,4595
37012,Allison Gonzalez,30,Male,3,2.0,0,827,360.3333333333333,8,11867
5648,April Knox,50,Male,4,3.0,0,933,169.5,15,10819
26932,Jessica Noble,54,Female,2,1.0,0,940,352,3,5115
3796,Jeffrey Cook,46,Female,2,1.0,0,391,185.5,10,5960
3615,Kenneth Hatfield,36,Female,1,1.0,0,0,326,1,1756
1142,Monica Cooper,31,Female,4,2.0,4,760,225.75,15,10603
49769,Anthony Lozano,22,Male,5,2.0,0,1327,238.2,15,14210
29369,Michele Nelson,56,Male,1,0.0,0,0,342,3,4793
16482,Brian Young,25,Female,2,0.0,0,657,330,8,758
4592,Whitney Schmidt,70,Male,2,1.0,2,563,202,5,7037
32334,Michael Richard,41,Female,7,2.0,7,1219,219.42857142857142,19,24045
42499,Charles Johnson,53,Male,2,,2,52,295,10,6168
25879,Madison Larson,62,Female,3,1.0,0,489,173,7,10044
132,Michael Avila,20,Female,6,2.0,0,1064,204.16666666666666,24,16192
33152,Holly Craig,46,Male,8,5.0,8,1222,165.875,19,19827
29491,Jennifer White,58,Female,2,1.0,2,772,163,5,5644
37959,Christopher Powers,24,Female,8,5.0,8,934,255.75,29,23775
9194,Katherine Hernandez,31,Male,2,0.0,0,835,339,7,8427
24529,Keith Howell,18,Male,1,1.0,1,0,269,3,2340
7442,Tyler Brewer,59,Male,13,5.0,0,1008,299.53846153846155,44,28183
16304,Martin Morton,48,Male,6,1.0,6,313,339.1666666666667,16,19253
15457,John Santana,31,Female,2,1.0,0,227,306,5,6486
6179,Christina Fisher,69,Female,4,2.0,0,885,314.25,13,10647
39070,Troy Wallace,44,Male,5,3.0,0,235,324,17,18439
37323,James Bowen,32,Female,1,,0,0,355,2,1684
44285,Cynthia Thompson,58,Male,5,1.0,0,1043,189.8,19,16762
33516,Alicia Miller,32,Female,6,2.0,0,920,302.6666666666667,17,13047
1314,Kenneth Stuart,18,Male,7,3.0,0,704,280.85714285714283,21,22843
48121,Timothy Rodriguez,44,Male,4,1.0,4,1029,336.25,15,8508
15377,Blake Soto,56,Female,1,0.0,0,0,170,5,2544
7080,Cheryl Wolf,22,Male,5,2.0,0,796,252.2,18,9620
23809,Mr. Shane Jones,27,Female,2,0.0,0,521,256.5,4,5028
16553,Janet Williams,47,Female,2,0.0,2,241,361.5,8,2399
47554,Jonathan Wyatt,28,Female,1,1.0,0,0,452,5,3987
24956,Christina Morton,68,Female,2,0.0,2,349,232.5,7,5015
46603,David Snyder,42,Female,4,3.0,4,340,310.5,6,9768
33908,Joseph James,28,Male,4,2.0,0,384,253.5,14,12305
4109,Bobby Kennedy,23,Male,3,1.0,0,389,381.3333333333333,5,6388
21731,Travis Coffey,25,Female,2,0.0,0,230,322.5,6,5421
23052,Christina Delgado,63,Male,2,2.0,0,495,191.5,6,4949
32842,Edward Lee,20,Female,4,3.0,4,1003,256,11,8806
41085,Ralph Mclean,66,Female,5,2.0,0,1137,308.6,19,16756
15677,Hailey Cooke,46,Female,5,2.0,0,693,193.6,16,18293
8474,Philip Thomas,51,Male,13,5.0,0,1178,217.69230769230768,32,29782
40340,Jacob Knapp,47,Male,11,5.0,0,1280,297.6363636363636,29,38107
13914,Jennifer Erickson,23,Male,4,1.0,4,1182,142.5,16,9091
23238,Kelly Combs,38,Female,3,1.0,0,724,160,12,1842
20770,Terry Shelton,63,Female,7,3.0,0,1195,277.85714285714283,24,17358
10738,William White,37,Male,6,2.0,0,817,358.3333333333333,17,15546
41908,John Russell,39,Female,5,2.0,5,1092,302.8,11,13733
40878,Cynthia Dawson,67,Male,2,2.0,2,1117,416,6,8103
10465,Joyce Santiago,19,Female,3,2.0,0,1069,339,15,3591
39771,Amanda Martinez,65,Male,5,3.0,0,510,390.2,12,5569
18655,Alyssa Ortiz,31,Female,4,1.0,0,767,269.75,10,9943
49809,Ashley Stephens,24,Female,8,3.0,8,1140,151.25,24,18737
16214,Briana Richards,32,Male,5,2.0,0,832,286,18,16887
9226,Cassandra Willis,38,Male,6,1.0,0,1054,311.8333333333333,14,17310
36726,Sharon Whitaker,61,Female,7,2.0,0,514,290.42857142857144,22,13184
32199,Haley Brown,51,Male,4,1.0,4,1055,246,13,8048
26293,Tracy Castillo,43,Male,8,2.0,8,1071,355.375,21,24117
15068,Edward Castro,20,Male,5,3.0,0,851,257.8,12,13423
34181,Denise Davis,26,Female,10,5.0,0,1069,249.9,36,19021
20947,Nicole Schroeder,67,Male,3,3.0,0,683,211.33333333333334,9,8380
15424,Justin Stevenson,53,Male,5,3.0,0,539,187,13,11977
13785,Joshua Barber,50,Male,7,2.0,7,1077,286.85714285714283,23,18852
36040,Thomas Downs,53,Female,8,5.0,0,662,302.875,28,23215
24752,Steven Potter,46,Female,3,2.0,0,839,402,12,6699
45616,Aaron Ramos,46,Female,8,2.0,0,867,201.625,17,23870
14171,Aaron Walsh,51,Male,9,1.0,0,1311,245,28,22255
46162,Kathryn Johnson,57,Male,8,5.0,0,1295,189.125,29,19305
35971,Robert Richardson,52,Male,5,2.0,0,994,222,10,8565
5483,Sandra Sims,22,Male,7,2.0,7,494,248,25,19385
25164,Kenneth Burnett II,41,Male,7,2.0,0,720,261.14285714285717,19,18032
44828,Ariel Richardson,21,Female,5,3.0,5,615,364.2,19,13403
19107,Olivia West,19,Male,6,1.0,0,686,209,19,20503
35833,Connie Norman,55,Male,7,2.0,0,1119,259.42857142857144,19,17185
23347,Kathleen Brooks,50,Male,6,2.0,0,1039,212,18,15632
40137,Jessica Taylor,27,Male,5,2.0,0,677,151,14,12809
48761,Mr. Mitchell Mendez MD,64,Female,1,0.0,1,0,428,2,4757
35254,Gregory Figueroa,37,Male,6,2.0,0,1335,256,24,16264
17399,Amy Lee,38,Male,7,1.0,0,1156,276.42857142857144,23,20276
30247,Steven Hays,59,Female,3,3.0,0,989,364,7,4026
43841,Justin Thompson,69,Male,7,7.0,0,1078,239.14285714285714,22,24341
