customer_id,customer_name,customer_age,gender,order_count,orders_returned,total_churn,tenure_days,average_total_per_cart,total_qty_purchased,total_spent_historic,payment_creditcard,payment_debit,payment_crypto,payment_paypal,payment_cash,cat_electronics,cat_home,cat_clothing,cat_books
19456,Darrell Reed,32,Male,7,4.0,0,1285,206.71428571428572,24,12032,3,0,2,2,0,1,1,3,2
29761,Kaylee Schroeder,31,Male,7,3.0,0,1156,275.42857142857144,16,23309,7,0,0,0,0,1,0,3,3
49936,Amber Turner,51,Female,6,4.0,0,1110,330.3333333333333,11,19625,1,0,0,3,2,1,1,2,2
13872,Antonio Ware,64,Female,4,1.0,0,549,386.25,15,10976,3,0,0,1,0,1,0,1,2
17961,Lawrence White,23,Female,5,1.0,0,1126,371.6,14,7193,2,0,1,0,2,1,1,1,2
49550,Angela Clark,34,Female,3,1.0,0,1232,156.66666666666666,10,7460,1,0,1,1,0,0,0,3,0
32077,Benjamin Austin,47,Male,6,3.0,6,930,346.8333333333333,20,18300,4,0,1,0,1,0,1,3,2
7151,Taylor Smith,28,Female,8,3.0,8,1242,276.75,23,14284,5,0,0,2,1,2,3,2,1
27394,Elizabeth Obrien,28,Male,7,2.0,7,1116,340.7142857142857,22,24141,5,0,1,0,1,1,3,3,0
33439,Mary Anderson,61,Male,6,4.0,0,1261,200.33333333333334,17,7759,3,0,1,1,1,1,1,1,3
42539,Timothy Gonzalez,54,Male,4,1.0,0,333,221.5,16,10479,2,0,1,1,0,1,0,1,2
11107,Gerald Brown,26,Male,5,3.0,0,1057,211.8,9,8330,0,0,0,2,3,1,2,1,1
49095,Shane Bell,67,Female,4,1.0,0,650,332.75,12,9665,1,0,0,2,1,1,3,0,0
6909,Rebecca Nichols DVM,50,Male,2,0.0,0,17,277,3,7463,1,0,0,1,0,0,1,0,1
15937,Ethan Jones,36,Male,10,3.0,0,1038,235.1,30,25840,4,0,1,3,2,4,0,4,2
27566,Brandon Lopez,36,Female,6,1.0,0,1048,237.83333333333334,19,23383,4,0,1,0,1,1,1,1,3
31620,Michael Allison,66,Female,2,1.0,0,417,226,7,6831,2,0,0,0,0,0,1,0,1
11169,Katie Wilson,45,Female,3,0.0,0,607,322,7,2223,1,0,0,0,2,0,1,0,2
39398,Vincent Hoover,65,Male,4,1.0,0,721,369.75,10,14934,1,0,1,1,1,0,2,0,2
7135,James Hill,54,Female,6,2.0,0,1198,263.3333333333333,18,19447,2,0,1,3,0,1,2,1,2
41844,Barbara Rodgers,49,Female,7,4.0,0,1248,228.14285714285714,14,18336,3,0,1,3,0,1,1,3,2
44640,James Cox,53,Male,6,1.0,0,927,261.5,22,16119,3,0,1,0,2,4,0,2,0
9242,Edgar Watkins,33,Male,5,2.0,0,1346,295.6,15,14346,3,0,0,0,2,0,1,1,3
43281,Janice Foster,63,Female,6,2.0,6,514,215.83333333333334,24,13783,2,0,1,2,1,0,0,4,2
49468,Edward Nelson,38,Female,6,3.0,0,837,142.66666666666666,20,17123,4,0,1,0,1,1,1,2,2
4737,Dennis Roth,43,Male,8,1.0,0,1209,204.5,28,17043,3,0,2,3,0,3,0,4,1
4439,Dr. Sarah Sparks,41,Female,7,3.0,0,1083,314.14285714285717,26,18331,4,0,0,2,1,1,3,1,2
41591,Brooke Rowe,38,Male,8,5.0,0,1155,279.875,28,18145,4,0,1,0,3,1,2,0,5
6530,Matthew Becker,45,Male,3,0.0,3,95,59.666666666666664,10,11232,2,0,0,1,0,1,0,1,1
11634,Mark Gomez,33,Female,4,2.0,0,605,229.75,8,8664,0,0,1,2,1,1,0,2,1
36682,Garrett Paul,19,Male,4,1.0,0,1010,222.75,17,10347,1,0,0,1,2,0,1,2,1
12133,April Peters,54,Female,8,5.0,0,663,230.25,16,19051,3,0,1,3,1,1,2,3,2
17874,Natalie Sanchez,27,Female,7,2.0,0,1046,223.42857142857142,21,15199,1,0,2,1,3,1,1,4,1
31116,Erik Buckley,40,Female,7,3.0,7,1017,317.2857142857143,23,18717,2,0,1,1,3,1,3,0,3
40802,James Allen,23,Male,5,1.0,5,862,184.6,13,14254,3,0,1,0,1,0,3,0,2
16157,Mrs. Jasmine Knox,52,Female,5,2.0,0,1144,234.4,13,10620,3,0,0,2,0,2,1,2,0
13913,Chris Gallegos,63,Female,5,2.0,0,1137,231.8,16,13348,1,0,1,2,1,0,1,4,0
37001,Brenda Fry,46,Male,5,1.0,0,794,272.6,14,13419,2,0,1,0,2,1,0,1,3
23276,Peter Henry,64,Male,6,5.0,0,1151,235.83333333333334,20,19235,2,0,0,3,1,2,2,2,0
44710,Michael Gibson,46,Female,2,0.0,0,689,229.5,6,4944,0,0,0,1,1,0,0,1,1
7647,Mark Stephens,51,Female,6,4.0,0,1334,302.8333333333333,22,16428,3,0,2,0,1,2,1,3,0
31734,David Mcgrath,64,Male,6,3.0,0,605,240,18,18619,3,0,0,2,1,1,1,1,3
36289,Jeremy Walls,64,Male,6,0.0,6,943,258.3333333333333,16,15727,3,0,0,2,1,1,0,3,2
43857,Melanie Watkins,24,Female,6,4.0,0,1149,310,20,7961,4,0,0,1,1,0,1,2,3
43993,Susan Smith,38,Male,7,1.0,0,1071,165.28571428571428,19,31227,0,0,0,4,3,2,2,2,1
26081,Justin Flynn,31,Male,5,1.0,5,1100,373.2,18,3386,3,0,0,2,0,0,3,1,1
23722,Mrs. Stephanie Obrien,59,Female,2,,0,88,264,4,5468,0,0,0,2,0,1,0,1,0
41411,Shannon Coleman,66,Male,7,3.0,0,1130,208.42857142857142,18,12617,2,0,2,1,2,1,3,1,2
8846,Jennifer Rice,61,Male,2,0.0,0,15,281,6,5742,2,0,0,0,0,0,0,0,2
41932,William Russell,18,Female,8,3.0,8,1127,269.75,28,11623,2,0,2,2,2,4,3,1,0
43842,Justin Hobbs,40,Male,3,2.0,0,256,275.3333333333333,11,8743,2,0,0,1,0,0,1,1,1
3849,Terry Dean,33,Female,4,2.0,0,934,367,11,6603,2,0,0,0,2,1,1,2,0
32711,Robert Nixon,54,Male,3,1.0,3,820,227.66666666666666,10,10238,1,0,1,0,1,0,2,1,0
3746,Matthew Maxwell,44,Male,6,2.0,0,917,154,16,18857,4,0,0,2,0,2,1,0,3
46208,Matthew Smith,49,Female,8,4.0,8,891,293.375,22,15450,5,0,0,2,1,2,1,5,0
13728,Matthew Preston,32,Female,6,1.0,6,663,177,13,19322,1,0,1,1,3,3,0,2,1
15384,Billy Alvarez,28,Male,3,2.0,0,1124,467.3333333333333,12,7388,2,0,0,1,0,0,3,0,0
34954,Kerry Hernandez,21,Female,7,0.0,0,1155,251.28571428571428,14,11964,1,0,0,5,1,1,2,1,3
49293,Marilyn Hall,52,Male,6,4.0,0,1001,318.6666666666667,17,13169,2,0,0,1,3,0,2,1,3
31470,Jessica Rodgers,47,Male,4,1.0,0,1071,188.75,13,9563,2,0,2,0,0,0,1,1,2
21883,Makayla Jordan,27,Female,8,4.0,0,1214,202.125,22,27279,2,0,1,3,2,2,2,3,1
34719,Jason Payne,29,Male,6,2.0,0,1008,344.1666666666667,13,18354,4,0,1,0,1,1,0,2,3
46193,Beverly Davis,59,Male,4,2.0,0,985,375.25,17,14953,1,0,0,0,3,3,0,0,1
45955,Jennifer Robles,45,Female,6,1.0,6,1222,215,26,15638,1,0,1,3,1,0,1,3,2
33141,Nina Moreno,57,Male,8,3.0,8,1249,299.875,20,31183,4,0,1,1,2,2,3,2,1
48569,Carolyn Haley,52,Male,4,1.0,4,1203,280.75,12,10936,2,0,0,1,1,0,0,3,1
34257,Lisa Garcia,32,Female,8,4.0,8,803,249.125,19,28686,4,0,0,3,1,0,1,4,3
18971,Judy Beasley,37,Female,7,2.0,0,954,193.85714285714286,20,13312,4,0,1,1,1,2,1,2,2
34974,Sherri Romero,47,Female,4,1.0,0,624,165.5,6,11532,1,0,1,1,1,1,0,3,0
28198,Ashley Lane,61,Male,2,2.0,0,564,346,8,3210,1,0,0,1,0,0,1,1,0
19319,Mike Fisher,19,Female,5,0.0,0,945,304.4,17,14747,1,0,2,1,1,1,0,1,3
2506,Rachel Williams,41,Male,6,4.0,0,794,292.6666666666667,25,15130,2,0,0,3,1,3,1,1,1
11274,Mary Jones,56,Male,5,2.0,0,471,339,16,13698,2,0,0,3,0,0,0,1,4
32496,Hailey Oneal,30,Female,8,2.0,0,594,283.75,24,19734,5,0,0,0,3,2,2,2,2
47565,Meredith Chapman,62,Male,6,3.0,0,1105,376.3333333333333,19,17359,2,0,1,3,0,1,0,2,3
26089,James Allen,25,Male,9,4.0,0,1167,183.44444444444446,27,19651,2,0,0,6,1,3,1,2,3
25077,Curtis Cabrera,42,Female,6,3.0,0,692,382,14,13852,3,0,1,1,1,2,1,2,1
6412,Taylor Taylor,48,Female,3,2.0,0,710,233,12,10562,1,0,1,0,1,0,1,2,0
49051,Hailey Moreno,27,Male,11,4.0,0,1264,260.90909090909093,36,30956,2,0,1,5,3,1,4,2,4
7961,Taylor Austin,35,Male,6,2.0,0,952,197.16666666666666,14,13506,4,0,0,1,1,2,0,4,0
7742,Lance Flowers,40,Male,6,1.0,0,986,274.8333333333333,23,14628,4,0,0,2,0,1,2,3,0
41941,Benjamin Horn,35,Male,5,1.0,0,506,267.4,15,12336,3,0,0,1,1,2,0,1,2
36156,Harold Conway,33,Male,5,2.0,5,1245,240.6,14,14560,3,0,0,1,1,1,1,2,1
25876,Christopher Harper,25,Female,1,0.0,1,0,297,1,1474,0,0,1,0,0,0,0,0,1
15732,Christopher Harris,64,Male,4,2.0,0,1160,257.5,8,12105,2,0,0,2,0,2,0,2,0
39648,Mike Graham,19,Female,10,1.0,0,1195,299.6,37,22972,5,0,0,4,1,1,1,5,3
23341,Melissa Harris,37,Male,4,1.0,0,323,228.5,8,9062,1,0,1,2,0,0,2,0,2
16712,Emily Perez,41,Female,6,3.0,0,1073,220.16666666666666,22,18013,1,0,2,3,0,0,2,3,1
27759,Jennifer Brown,30,Male,3,0.0,0,810,301,7,7915,1,0,0,2,0,0,0,2,1
6093,Megan Woodard,66,Male,7,3.0,0,982,257.7142857142857,23,19086,3,0,1,3,0,3,2,1,1
10927,Ryan Gibson,58,Male,3,1.0,3,612,196,9,9947,1,0,0,1,1,0,3,0,0
25267,Emily Bowman,57,Female,3,0.0,0,908,309.3333333333333,9,8204,2,0,0,1,0,1,0,1,1
1052,Lisa Stanton,30,Female,6,3.0,0,1037,248.83333333333334,26,15528,2,0,0,4,0,1,3,1,1
28753,Michael Sanchez,41,Male,7,4.0,7,1212,188.71428571428572,19,18602,3,0,1,1,2,3,0,3,1
619,Daniel Patel,55,Female,2,0.0,0,176,65,7,6692,0,0,1,1,0,1,0,0,1
31986,Jesse Mckinney,28,Male,4,3.0,0,382,110.5,19,10800,1,0,0,0,3,1,1,2,0
9290,Cynthia Rivera,49,Male,6,2.0,6,543,240.83333333333334,17,18563,1,0,1,3,1,2,2,1,1
24919,Susan Carter,68,Male,7,1.0,0,1208,263.85714285714283,19,21786,0,0,2,4,1,1,3,1,2
33783,John Saunders,58,Male,5,3.0,5,598,168.8,13,17951,4,0,1,0,0,2,0,0,3
12684,Sarah Patel,37,Female,3,3.0,0,616,257.6666666666667,14,10170,2,0,0,1,0,0,1,0,2
34090,Michelle Coleman,47,Male,4,2.0,0,1006,292.25,13,14341,3,0,0,1,0,1,0,2,1
8522,Eric Morrow,53,Male,6,3.0,0,1103,195.83333333333334,19,20212,2,0,1,2,1,1,1,3,1
40847,Thomas Barnett,43,Female,5,2.0,0,641,211,18,10199,2,0,2,0,1,1,0,2,2
3533,Jessica Barnes,34,Male,3,2.0,0,971,276.3333333333333,8,7017,2,0,0,0,1,2,0,0,1
24897,Lisa Murphy,26,Male,6,3.0,6,1048,221.66666666666666,14,13448,1,0,0,3,2,1,0,2,3
47483,Lance Kelly,50,Male,8,3.0,8,1007,228.75,20,15632,1,0,1,5,1,2,1,0,5
10577,Chad Jones,35,Female,7,2.0,7,1097,258.2857142857143,21,14571,4,0,1,2,0,1,1,4,1
15013,John Zuniga,56,Male,6,2.0,0,1047,184.83333333333334,23,12269,3,0,0,2,1,1,2,2,1
48212,Lisa Terry,40,Female,5,1.0,5,1134,293,16,16604,1,0,0,4,0,1,1,1,2
26756,Alexander French,49,Male,6,4.0,6,1039,331.6666666666667,17,20753,1,0,2,1,2,0,0,4,2
28963,Pamela Crawford,22,Female,3,3.0,3,600,213.66666666666666,11,11159,0,0,0,3,0,0,1,1,1
39140,Michele Fisher,31,Female,4,1.0,0,693,228.25,13,13077,2,0,1,1,0,1,2,1,0
5834,Sean English,36,Female,5,1.0,0,939,260.2,15,11846,3,0,0,2,0,0,1,2,2
2978,Alisha Thomas,44,Male,4,1.0,0,398,278.25,10,11318,0,0,0,1,3,0,0,2,2
49817,Emily Moore,49,Male,7,3.0,0,879,171.85714285714286,17,22593,3,0,2,1,1,0,1,4,2
23197,Jaime Smith,68,Male,11,6.0,11,1099,273.54545454545456,41,23020,3,0,1,3,4,4,2,3,2
8258,Jennifer Johnson,52,Male,7,1.0,7,633,170.28571428571428,16,19776,2,0,0,2,3,1,3,1,2
28056,Donald Brown,41,Male,5,1.0,0,642,278.8,18,12665,2,0,0,3,0,1,2,2,0
23892,Casey Morris,49,Female,6,2.0,0,739,172.66666666666666,20,14245,1,0,0,4,1,3,0,2,1
20627,Michael Terry,33,Male,4,4.0,4,736,174.5,8,6087,1,0,0,1,2,1,0,3,0
30538,Michael Gibson,44,Male,6,3.0,0,1276,254,18,19075,1,0,2,3,0,1,2,2,1
37513,Devin Rhodes,64,Male,4,0.0,4,924,198,12,11612,2,0,1,1,0,0,2,2,0
19555,Michael Clark,40,Male,2,0.0,2,1066,356.5,6,6789,1,0,0,0,1,1,0,1,0
14537,Carrie Bartlett,30,Male,7,3.0,7,887,259.14285714285717,24,19030,4,0,0,2,1,2,1,3,1
34984,Lisa Santiago,18,Female,7,3.0,0,1247,224.85714285714286,25,23853,3,0,1,3,0,2,0,2,3
37336,Michaela Mendoza,66,Female,8,3.0,0,1222,257.5,28,22569,3,0,1,2,2,1,4,2,1
24242,Mary Hernandez,36,Male,5,2.0,0,1077,266.8,11,13880,1,0,3,1,0,2,2,1,0
10733,Heather Daniels,59,Female,3,1.0,0,818,412.6666666666667,7,1944,1,0,0,2,0,0,0,1,2
42350,Michael Wheeler,18,Female,3,2.0,0,1230,314.6666666666667,7,7201,0,0,1,1,1,0,1,1,1
10286,Tiffany Shah,23,Female,4,1.0,0,731,79.5,11,15252,3,0,0,1,0,3,0,1,0
29119,Juan Brown,42,Male,3,1.0,3,203,296.3333333333333,4,8549,1,0,0,1,1,1,1,1,0
41256,David Washington,36,Female,4,3.0,0,635,183.75,14,11632,2,0,1,0,1,2,1,0,1
2593,Ashley Suarez,63,Female,5,2.0,5,1113,208.2,15,13621,2,0,0,1,2,1,1,0,3
7309,Tammy Parker,67,Male,4,4.0,0,1028,310.5,9,10928,2,0,1,1,0,1,2,0,1
33522,Michael Rowe,39,Male,7,3.0,0,1045,238.71428571428572,22,13590,2,0,0,3,2,2,3,1,1
35922,Karen Morris,62,Male,10,5.0,0,1186,241.4,25,30454,4,0,0,4,2,1,2,4,3
41769,Tiffany Rhodes,55,Male,5,1.0,0,992,203.4,16,17107,1,0,0,1,3,1,0,0,4
25951,Michael Welch,20,Female,5,4.0,0,815,383.2,19,11057,2,0,2,0,1,0,3,1,1
6987,Anthony Lewis,46,Male,8,3.0,0,656,305.75,26,20923,5,0,0,3,0,1,3,1,3
37828,Nicole Freeman,54,Female,7,2.0,0,1052,177,24,20684,3,0,1,3,0,1,2,3,1
33824,Gregory Norris,39,Female,8,4.0,0,851,281.125,19,28014,2,0,0,4,2,2,1,3,2
38563,Timothy Ferguson,52,Female,6,2.0,0,1236,268,17,12035,2,0,0,2,2,1,3,0,2
38121,Lindsey Rivera,41,Male,1,,0,0,91,1,413,0,0,0,1,0,1,0,0,0
385,Justin Ramirez,30,Male,13,2.0,0,1079,248.15384615384616,41,19146,6,0,0,6,1,3,5,2,3
44043,Julia Kennedy,68,Male,5,2.0,0,773,336.8,8,8626,1,0,0,1,3,0,2,1,2
49114,Jeremy May,32,Male,3,2.0,0,873,251.33333333333334,12,8809,2,0,0,1,0,1,0,0,2
37817,Paul Gonzalez DVM,62,Male,4,2.0,4,1029,301.25,13,8481,0,0,0,0,4,0,1,3,0
33215,Caleb Koch,39,Male,4,0.0,0,578,219,14,11506,1,0,0,2,1,0,2,2,0
38868,Barbara Rogers,42,Female,2,,0,304,108.5,6,3849,2,0,0,0,0,0,0,0,2
16871,Robert Dunlap,68,Male,6,2.0,0,816,225.16666666666666,23,19952,5,0,0,0,1,3,1,1,1
32050,Erika Wiley,35,Male,5,3.0,5,527,328.4,10,12119,2,0,1,1,1,3,1,1,0
43050,Adrienne Perez,27,Female,2,0.0,0,71,138.5,5,5436,2,0,0,0,0,1,1,0,0
16054,Tanya Taylor,47,Male,3,1.0,0,140,234.33333333333334,5,6939,1,0,0,0,2,0,0,2,1
19578,Natasha Higgins,66,Male,2,2.0,0,819,73.5,5,6306,1,0,0,0,1,1,0,1,0
43039,Melissa Bowman,42,Male,4,1.0,0,1210,357.75,11,12925,4,0,0,0,0,0,1,2,1
5458,Tara Riggs,23,Female,6,2.0,0,1107,181.16666666666666,20,12856,1,0,0,3,2,0,0,2,4
14058,Kyle Rangel,33,Female,3,2.0,0,676,351.3333333333333,11,4725,2,0,0,0,1,0,2,0,1
21265,Patricia Rojas,35,Female,7,1.0,7,1185,367.7142857142857,16,17600,4,0,3,0,0,1,2,0,4
35417,Anita Ho,48,Male,5,5.0,0,1217,254.4,19,9698,2,0,0,0,3,0,0,1,4
6662,Andrea Sanchez,18,Male,11,4.0,11,1179,281.45454545454544,35,26035,3,0,2,4,2,3,2,1,5
5125,Mitchell Tucker,53,Female,2,0.0,2,20,441,6,4111,0,0,1,1,0,0,0,0,2
11072,Paula Brown,34,Female,8,3.0,0,1026,241.75,23,15739,3,0,1,1,3,1,0,3,4
49057,Rachel Fleming,33,Female,3,1.0,0,158,312.3333333333333,7,6231,1,0,1,1,0,1,1,0,1
19549,Megan Miller,41,Female,5,1.0,0,1103,261.6,17,11390,1,0,0,4,0,0,2,3,0
49424,Dana Weber,47,Female,5,1.0,0,699,134.2,15,7238,0,0,0,5,0,1,2,0,2
8553,Grace Clark,42,Male,3,2.0,0,540,284.3333333333333,11,4028,3,0,0,0,0,1,0,1,1
19916,Elaine Mcmillan,55,Male,6,3.0,0,701,276.6666666666667,13,12906,2,0,2,1,1,1,2,2,1
30355,Jake Lopez,45,Female,5,2.0,0,1169,321.4,19,8014,1,0,1,2,1,0,3,1,1
13265,Aaron Jones,30,Male,4,2.0,0,771,366.75,6,12905,0,0,0,3,1,1,1,2,0
24719,Sue Johnson,33,Female,4,0.0,0,384,212.5,14,11417,0,0,0,1,3,0,1,3,0
23739,Kimberly Meza,18,Female,3,1.0,0,799,267.6666666666667,9,5189,3,0,0,0,0,0,1,1,1
27842,Mary Keller,54,Male,6,3.0,0,1207,273.6666666666667,14,11363,0,0,1,3,2,1,1,2,2
41735,Kenneth Willis,27,Male,7,4.0,0,868,278.7142857142857,22,17246,2,0,1,2,2,3,2,0,2
17047,Victoria Baker,48,Male,10,5.0,0,1034,286.1,28,29850,3,0,2,3,2,2,1,5,2
26495,Leonard Levy,49,Female,6,1.0,0,824,175,23,17776,4,0,0,2,0,2,0,2,2
46859,Dennis Williams,23,Male,4,1.0,0,705,208,10,10194,3,0,0,0,1,0,0,3,1
36023,Matthew Williams,22,Female,6,2.0,0,892,263.8333333333333,17,11256,4,0,1,1,0,2,0,2,2
9589,Dana Haas,58,Male,5,3.0,0,748,329.4,11,16588,0,0,0,5,0,0,1,3,1
45541,Bonnie Wall,36,Male,3,1.0,0,152,263,3,8425,2,0,0,1,0,2,1,0,0
40207,Amber Cortez,32,Male,3,1.0,0,656,121.33333333333333,6,10682,1,0,0,2,0,0,1,1,1
20141,Chelsea Ellison,57,Female,5,2.0,0,1275,300.2,12,14864,1,0,0,1,3,1,0,2,2
5067,Scott Walker,53,Female,6,2.0,0,1247,243.83333333333334,17,18052,5,0,0,1,0,1,0,2,3
4378,Kelly Lawrence,63,Female,3,1.0,0,655,119.33333333333333,7,6176,1,0,0,2,0,0,0,1,2
13277,Juan Gonzalez,33,Male,6,3.0,6,893,288.3333333333333,15,18735,3,0,0,3,0,1,0,2,3
22157,Amber Frazier,36,Female,7,3.0,0,1012,391.85714285714283,21,18559,2,0,1,2,2,4,1,0,2
43489,Brenda Turner,29,Female,5,3.0,0,551,359.8,19,14538,2,0,2,1,0,2,1,2,0
21981,Lisa Charles,67,Female,3,2.0,0,874,310,12,8994,1,0,0,2,0,1,0,1,1
18844,Cynthia Osborn,52,Male,9,6.0,0,1267,292.6666666666667,31,24554,2,0,2,3,2,3,0,4,2
38477,Robert Mack,31,Male,6,1.0,6,1176,285.1666666666667,17,17346,1,0,1,3,1,1,1,2,2
34430,Mark Kennedy,60,Female,4,1.0,4,1100,235.5,14,17627,1,0,1,1,1,1,1,1,1
35979,Jonathan Higgins,51,Male,3,0.0,0,350,273.6666666666667,3,8470,1,0,1,1,0,1,0,2,0
30557,Wendy Cruz,53,Male,5,3.0,5,733,324.8,14,9371,3,0,0,1,1,0,2,1,2
9149,Christopher Gay,31,Female,6,2.0,0,781,266,11,21641,2,0,0,3,1,2,0,2,2
12682,Jay Gill,65,Male,4,2.0,0,931,154.5,13,11936,1,0,0,2,1,1,1,0,2
26613,Taylor Garcia,64,Female,6,2.0,0,974,328.3333333333333,19,14715,1,0,1,3,1,1,1,2,2
29992,Ralph Hurst,41,Female,6,3.0,0,1075,291.8333333333333,16,18724,3,0,0,2,1,1,1,2,2
14765,Jose Harris,52,Male,4,1.0,0,473,193.25,13,13748,2,0,1,1,0,0,1,1,2
29512,Samantha Oconnor,18,Female,7,5.0,0,1245,334,18,14632,3,0,0,2,2,1,1,2,3
33993,Ryan Burns,43,Male,2,2.0,2,56,241,5,7536,2,0,0,0,0,0,0,1,1
11974,William Griffin,62,Male,6,2.0,0,330,233.16666666666666,13,9921,4,0,1,1,0,0,2,4,0
31601,Brandon Dudley,65,Female,6,4.0,0,1203,234.16666666666666,15,17472,3,0,1,2,0,1,0,2,3
38421,Kathleen Pace,49,Female,3,3.0,3,1237,282.6666666666667,7,9797,1,0,0,2,0,0,1,1,1
9322,Gregory Smith,21,Female,8,3.0,0,1147,242.75,22,18513,4,0,0,0,4,2,3,1,2
16079,Susan Porter,27,Female,3,0.0,0,1107,340.3333333333333,10,10434,1,0,0,1,1,0,0,2,1
39609,Melanie Keller,64,Male,2,2.0,0,191,353,2,7276,1,0,0,0,1,0,0,0,2
30074,Rachel Robinson,49,Female,8,4.0,0,786,363.5,30,24844,5,0,0,1,2,0,4,3,1
8151,Jennifer Barrett,42,Female,6,3.0,0,126,301.8333333333333,16,12306,2,0,3,1,0,4,1,1,0
12947,David Robles,47,Female,7,4.0,0,1112,257.85714285714283,20,22145,4,0,0,2,1,2,4,0,1
49462,Samantha Collins,36,Female,7,3.0,0,1107,271.7142857142857,26,9328,3,0,0,4,0,1,0,2,4
35310,Melanie Jackson,27,Male,10,5.0,10,928,268,29,32436,3,0,1,3,3,3,1,3,3
43870,Kimberly Daugherty,51,Female,10,2.0,10,923,300,25,29855,7,0,1,2,0,2,4,2,2
17220,Brittney Lee,61,Female,7,4.0,7,973,309.14285714285717,28,17743,3,0,0,1,3,3,1,3,0
44107,Timothy Bowman,54,Male,6,3.0,0,1281,241.33333333333334,20,20345,2,0,1,2,1,0,5,1,0
3661,Sonya Lamb,19,Female,6,1.0,6,1227,215.16666666666666,19,17289,2,0,1,2,1,2,3,1,0
20756,Heather Rivera,58,Female,6,0.0,0,964,308.5,19,20260,4,0,1,1,0,2,2,2,0
13264,Nicolas Andrews,63,Female,6,3.0,6,1269,318.3333333333333,18,19061,4,0,0,1,1,2,2,1,1
33729,Joseph Robinson,32,Male,5,2.0,0,671,213.8,20,5877,1,0,1,2,1,1,2,0,2
45770,Bradley Yates,33,Female,10,6.0,0,1096,321,33,24279,5,0,1,1,3,2,3,1,4
47530,Timothy Paul,44,Female,4,2.0,0,1193,240.25,10,10416,1,0,1,1,1,1,0,1,2
9077,Tom Velasquez,59,Male,7,3.0,0,1236,235.71428571428572,20,25248,3,0,1,1,2,1,2,1,3
46742,Kevin Williams,40,Female,7,3.0,0,1004,277,23,21059,2,0,0,2,3,1,2,4,0
11567,Steven Scott,64,Male,7,5.0,0,837,291.7142857142857,25,16181,4,0,2,1,0,0,3,3,1
27436,Danny Stone,56,Male,6,4.0,6,1115,290.1666666666667,19,19869,1,0,1,3,1,1,1,2,2
23268,Darlene Foster,57,Male,4,1.0,0,495,365,15,7220,2,0,0,2,0,0,2,1,1
29951,Felicia Sampson,32,Female,5,1.0,0,934,169.8,17,12262,3,0,0,2,0,1,1,2,1
31002,Penny Stevens,19,Female,8,3.0,0,1136,231.25,26,13749,1,0,2,4,1,2,4,1,1
26367,Jason Morgan,64,Female,3,2.0,0,337,290,9,4973,2,0,0,1,0,0,0,1,2
11994,Ann Hunter,24,Female,4,3.0,0,1173,248,16,11487,3,0,0,0,1,1,0,2,1
30445,Mathew Wright,69,Female,2,2.0,0,821,256.5,7,4903,0,0,1,0,1,1,0,0,1
5172,James Carpenter,63,Female,5,3.0,0,609,241.4,11,12098,2,0,1,2,0,1,1,2,1
34547,Joshua Jones DDS,38,Male,6,4.0,0,660,195,15,23205,5,0,0,0,1,1,1,4,0
24202,Thomas Lambert,53,Male,6,1.0,0,776,290.1666666666667,20,16491,3,0,1,0,2,1,0,4,1
36049,Dale Vang,60,Male,6,2.0,0,1137,298.3333333333333,17,16427,4,0,0,2,0,0,1,4,1
22556,Peter Porter,35,Male,2,1.0,2,1046,273.5,7,2680,0,0,0,2,0,0,0,2,0
14717,Elizabeth Joyce PhD,59,Male,6,3.0,0,879,288.8333333333333,18,16998,1,0,1,3,1,1,2,2,1
28756,Philip Walker,22,Female,3,1.0,0,786,148.66666666666666,11,6166,2,0,0,1,0,0,0,2,1
33869,Jon Torres,40,Female,7,0.0,0,1199,270.7142857142857,24,22451,2,0,0,3,2,2,1,3,1
4502,Mark Carter,62,Male,6,3.0,0,663,319.3333333333333,21,16418,3,0,2,0,1,1,2,0,3
34513,Anita Carter,56,Male,2,,0,436,490,6,6174,0,0,0,2,0,0,0,1,1
32915,Amy Moran,48,Female,5,3.0,0,920,420.8,18,15070,0,0,2,2,1,2,0,1,2
31747,Jay Webster,45,Male,4,0.0,4,801,121.25,16,12705,1,0,0,2,1,0,0,3,1
30626,Amanda Martin,25,Female,6,4.0,0,1080,209,21,23589,3,0,0,3,0,2,0,3,1
2421,Jessica Weeks,64,Male,3,1.0,0,212,300,7,10635,1,0,0,1,1,0,0,0,3
26754,Aaron Martin,34,Male,5,2.0,0,478,221.4,20,15607,1,0,0,3,1,1,1,2,1
17633,Nicholas Martinez,38,Female,6,0.0,6,421,394.1666666666667,17,28193,3,0,0,1,2,1,1,1,3
27724,Julia Delgado,50,Female,8,2.0,0,1333,250.375,16,20496,3,0,1,3,1,0,1,3,4
13072,James Schultz,39,Female,6,1.0,0,802,307.6666666666667,16,9301,4,0,0,1,1,1,1,2,2
27122,Heather Jackson,18,Male,4,2.0,4,579,136.5,16,14044,1,0,0,3,0,2,0,0,2
22666,Amber Smith,25,Female,5,2.0,0,1150,264.6,13,12876,2,0,1,1,1,1,1,2,1
49939,William Torres,23,Male,3,2.0,0,241,183,9,8412,1,0,0,1,1,1,0,1,1
18761,Jennifer Elliott,25,Female,4,2.0,4,873,206,10,11702,0,0,0,3,1,1,0,2,1
34066,Jonathan Potts,41,Male,3,3.0,0,856,272.6666666666667,10,8162,0,0,1,1,1,3,0,0,0
